1	23859904	23863133	2	2	1	1	0	20
1	24649030	24649970	1	1	1	1	0	11
1	24662805	24663182	1	1	1	1	0	11
1	25245302	25246443	2	2	1	1	0	7
1	26474136	26474571	1	1	1	1	0	16
1	26474668	26475112	1	1	1	1	0	4
1	28330736	28334416	1	1	1	1	0	22
1	28508161	28508829	1	1	1	1	0	23
1	31579268	31583148	1	1	1	1	0	13
1	31583242	31583460	1	1	1	1	0	16
1	32030423	32031523	1	1	1	1	0	15
1	32224476	32226170	1	1	1	1	0	10
1	32226531	32228498	1	1	1	1	0	18
1	32895440	32895554	2	2	1	1	0	22
1	35184594	35187000	2	2	1	1	0	15
1	35370628	35381258	1	1	1	1	0	4
1	35385593	35386073	1	1	1	1	0	13
1	35834175	35835833	1	1	1	1	0	10
1	36176582	36176696	1	1	1	1	0	18
1	37984780	37987572	2	2	1	1	0	18
1	37987679	37987783	2	2	1	1	0	23
1	39327354	39331202	1	1	1	1	0	23
1	39340954	39346976	1	1	1	1	0	10
1	39382153	39385433	1	1	1	1	0	20
1	39424195	39427454	1	1	1	1	0	18
1	39561123	39561684	2	2	1	1	0	10
1	40070980	40071449	1	1	1	1	0	21
1	40983457	40984820	1	1	1	1	0	23
1	40984992	40987371	1	1	1	1	0	16
1	42682732	42683402	1	1	1	1	0	4
1	42696289	42696641	1	1	1	1	0	9
1	42697263	42700780	1	1	1	0	1	14
1	42701047	42701980	1	1	1	0	1	23
1	43164494	43164642	2	2	1	1	0	9
1	43421304	43422082	1	1	1	1	0	13
1	43422226	43422479	1	1	1	1	0	3
1	43605623	43606239	1	1	1	1	0	21
1	43997740	43997854	2	2	1	1	0	17
1	43998026	44000766	2	2	1	1	0	7
1	44777790	44777999	1	1	1	2	0	15
1	44778130	44778575	1	1	1	1	0	24
1	45347694	45347917	2	2	1	1	0	15
1	45561879	45566568	1	1	1	1	0	7
1	45685621	45686411	2	2	1	1	0	19
1	45997800	46000958	1	1	1	1	0	14
1	46180659	46181099	1	1	1	1	0	24
1	46181165	46184190	1	1	1	1	0	9
1	46184398	46184593	1	1	1	1	0	21
1	46184884	46184959	1	1	1	1	0	4
1	46185116	46185224	1	1	1	1	0	13
1	46185309	46185485	1	1	1	1	0	21
1	46309128	46310154	1	1	1	3	0	21
1	46310317	46316551	1	1	1	2	0	8
1	46405506	46405587	1	1	1	1	0	19
1	46686871	46688352	2	2	1	1	0	17
1	47375294	47376703	1	1	1	1	0	6
1	52411201	52412513	1	1	1	1	0	21
1	53797145	53800692	2	2	1	1	0	17
1	54040838	54041723	2	2	1	1	0	3
1	54041806	54043372	2	2	1	1	0	12
1	54045787	54047266	2	2	1	1	0	19
1	61763180	61766278	1	1	1	1	0	15
1	63635020	63636233	1	1	1	1	0	23
1	64778093	64781379	1	1	1	1	0	18
1	64789515	64802975	1	1	1	1	0	10
1	64873524	64879024	2	2	1	1	0	18
1	71069363	71070826	2	2	1	1	0	19
1	71070997	71072120	2	2	1	1	0	10
1	74199832	74201317	1	1	1	1	0	22
1	77711856	77713199	2	2	1	1	0	12
1	77723444	77725621	2	2	1	1	0	18
1	83942680	83947123	2	2	1	1	0	7
1	84179239	84182199	1	1	1	1	0	10
1	84185183	84196615	1	1	1	1	0	11
1	84197825	84202682	1	1	1	1	0	3
1	84481013	84482914	1	1	1	1	0	12
1	86469134	86473416	1	1	1	2	0	5
1	86473558	86473728	1	1	1	2	0	13
1	86476554	86482204	1	1	1	1	0	9
1	86482383	86485342	1	1	1	1	0	5
1	86485562	86486525	1	1	1	1	0	13
1	86486754	86488995	1	1	1	1	0	12
1	86498812	86499653	1	1	1	1	0	18
1	86565452	86565801	1	1	1	1	0	3
1	89110267	89112471	2	2	1	1	0	7
1	92836393	92837455	1	1	1	1	0	22
1	92840640	92841765	1	1	1	1	0	5
1	93339537	93339648	2	2	1	1	0	15
1	94468008	94473765	1	1	1	1	0	14
1	97515942	97549559	2	2	1	1	0	6
1	99884245	99884338	1	1	1	1	0	7
1	100287204	100291402	1	1	1	1	0	22
1	108155136	108157461	2	2	1	1	0	11
1	109752721	109753116	2	2	1	1	0	6
1	109757864	109757943	2	2	1	1	0	18
1	109915697	109917292	1	1	1	1	0	8
1	109985173	110009033	1	1	1	1	0	7
1	110014858	110015424	1	1	1	1	0	12
1	111449874	111454210	1	1	1	1	0	11
1	111459637	111460916	1	1	1	1	0	13
1	112667146	112669542	1	1	1	1	0	21
1	112914166	112917177	2	2	1	1	0	24
1	112922134	112929091	2	2	1	1	0	11
1	113094756	113095873	1	1	1	1	0	9
1	113096018	113096221	1	1	1	1	0	24
1	114720718	114723882	2	2	1	1	0	17
1	114724003	114725220	2	2	1	2	0	5
1	114727091	114730257	2	2	1	1	0	3
1	114730423	114730507	2	2	1	1	0	16
1	114730649	114732603	2	2	1	1	0	12
1	114738073	114739691	2	2	1	1	0	14
1	114739891	114749820	2	2	1	1	0	11
1	114774373	114776345	2	2	1	1	0	16
1	115727123	115732900	2	2	1	1	0	7
1	116396735	116397887	1	1	1	2	0	7
1	116401656	116403883	1	1	1	1	0	22
1	119755598	119757272	2	2	1	1	0	3
1	119759283	119759863	2	2	1	1	0	23
1	119759990	119764171	2	2	1	1	0	17
1	119937467	119937856	2	2	1	1	0	6
1	119963808	119965452	2	2	1	1	0	24
1	145926178	145926481	2	2	1	1	0	15
1	145926619	145926808	2	2	1	1	0	5
1	145995477	145996016	2	2	1	1	0	9
1	149479095	149480141	1	1	1	1	0	11
1	149929917	149930364	2	2	1	1	0	10
1	150733146	150747776	2	2	1	2	0	21
1	150747880	150750005	2	2	1	1	0	17
1	151254809	151262160	1	1	1	1	0	9
1	151366454	151366721	2	2	1	2	0	24
1	153534831	153535201	2	2	1	1	0	22
1	153535361	153535948	2	2	1	1	0	15
1	153962351	153962528	2	2	1	1	0	4
1	153990803	153991114	1	1	1	0	1	18
1	154172979	154173083	2	2	1	1	0	15
1	154255327	154255682	1	1	1	1	0	12
1	154275002	154275153	1	1	1	1	0	5
1	154429445	154430482	1	1	1	1	0	7
1	154555533	154555859	2	2	1	1	0	11
1	155521619	155562778	2	2	1	0	1	3
1	155729367	155731355	1	1	1	1	0	10
1	156041988	156042152	2	2	1	1	0	16
1	156055426	156057977	1	1	1	1	0	8
1	156136122	156136213	1	1	1	1	0	18
1	156137029	156137112	1	1	1	1	0	6
1	157539365	157542858	2	2	1	1	0	14
1	159943152	159943396	2	2	1	1	0	15
1	160092696	160092923	2	2	1	1	0	8
1	160211717	160213109	1	1	1	1	0	8
1	160225664	160231296	2	2	1	1	0	13
1	160335323	160339908	2	2	1	1	0	10
1	161037827	161037912	2	2	1	1	0	8
1	161038674	161038879	2	2	1	1	0	19
1	162561778	162566011	1	1	1	1	0	11
1	162772248	162773468	1	1	1	1	0	8
1	165651088	165651977	1	1	1	1	0	15
1	165652036	165654278	1	1	1	3	0	18
1	165654352	165655367	1	1	1	3	0	19
1	165754275	165759524	2	2	1	1	0	20
1	167054467	167054975	2	2	1	1	0	15
1	167924538	167935732	2	2	1	1	0	6
1	167991340	167993225	1	1	1	1	0	9
1	168231601	168231833	1	1	1	1	0	14
1	169111499	169124883	1	1	1	1	0	24
1	171332909	171334410	1	1	1	1	0	16
1	173864305	173864483	2	2	1	1	0	22
1	173866568	173866760	2	2	1	1	0	10
1	176043268	176043709	2	2	1	1	0	4
1	176085891	176116623	2	2	1	1	0	17
1	176176008	176184632	2	2	1	1	0	22
1	176184693	176206571	2	2	1	1	0	21
1	180034083	180036925	1	1	1	1	0	11
1	182384724	182385356	2	2	1	1	0	7
1	182385557	182385759	2	2	1	1	0	18
1	183133551	183134659	1	1	1	1	0	11
1	183135157	183136385	1	1	1	1	0	6
1	184719246	184719442	2	2	1	1	0	10
1	184723857	184726254	2	2	1	1	0	14
1	185309512	185311094	2	2	1	1	0	11
1	193135590	193138084	1	1	1	1	0	9
1	193138174	193141849	1	1	1	1	0	9
1	193152445	193203794	1	1	1	1	0	9
1	201488985	201490175	2	2	1	1	0	8
1	201490345	201496191	2	2	1	1	0	6
1	201496305	201507069	2	2	1	2	0	14
1	203711109	203711959	1	1	1	1	0	20
1	203713253	203714170	1	1	1	1	0	15
1	203720741	203721196	1	1	1	1	0	14
1	205723982	205727699	2	2	1	1	0	14
1	205729622	205749956	2	2	1	1	0	19
1	206930414	206931496	2	2	1	1	0	10
1	206931556	206931670	2	2	1	7	0	22
1	206931803	206932455	2	2	1	5	0	22
1	206932578	206932985	2	2	1	3	0	17
1	206933167	206934419	2	2	1	4	0	22
1	206934747	206935485	2	2	1	2	0	24
1	206935819	206937094	2	2	1	3	0	20
1	206937752	206939118	2	2	1	2	0	15
1	206939464	206940488	2	2	1	4	1	15
1	206940585	206946335	2	2	1	5	0	14
1	209615408	209616470	2	2	1	1	0	19
1	209830148	209830802	1	1	1	1	0	14
1	211353458	211354409	1	1	1	1	0	10
1	214622282	214629045	1	1	1	1	0	16
1	219983399	219984205	2	2	1	1	0	3
1	219984258	219987141	2	2	1	1	0	11
1	219997343	220001137	2	2	1	1	0	19
1	220001256	220005247	2	2	1	1	0	10
1	220024457	220025131	2	2	1	1	0	11
1	220140290	220141802	1	1	1	1	0	23
1	222687037	222687594	2	2	1	0	1	22
1	224399035	224400949	2	2	1	1	0	8
1	224960303	224964478	1	1	1	1	0	14
1	225783369	225789239	1	1	1	1	0	12
1	228097716	228097851	1	1	1	1	0	12
1	244854504	244854972	2	2	1	1	0	8
1	244858275	244858728	2	2	1	1	0	19
1	244858842	244859274	2	2	1	1	0	21
10	5105678	5107460	1	1	1	1	0	5
10	5796863	5800597	2	2	1	1	0	21
10	5800706	5813213	2	2	1	2	0	15
10	5911129	5913746	1	1	1	1	0	4
10	5913840	5914177	1	1	1	1	0	21
10	6115312	6115452	1	1	1	1	0	9
10	13333972	13336242	2	2	1	1	0	22
10	17230711	17233586	1	1	1	1	0	11
10	17594384	17599289	2	2	1	1	0	14
10	21882440	21904521	2	2	1	1	0	4
10	21904613	21918778	2	2	1	2	0	15
10	24591331	24591641	2	2	1	1	0	20
10	28533621	28533997	1	1	1	1	0	11
10	28535758	28583398	1	1	1	1	0	5
10	28583506	28589735	1	1	1	1	0	23
10	28596042	28608185	1	1	1	1	0	5
10	29465751	29467741	2	2	1	1	0	13
10	29495182	29499115	2	2	1	1	0	19
10	29508390	29512734	2	2	1	1	0	23
10	29555109	29563200	2	2	1	1	0	15
10	29569313	29657968	2	2	1	1	0	23
10	31808752	31808993	2	2	1	1	0	11
10	31854207	31861394	2	2	1	1	0	24
10	33213718	33221718	2	2	1	1	0	17
10	46013640	46014443	2	2	1	1	0	17
10	67889124	67891401	1	1	1	1	0	18
10	68910383	68911067	1	1	1	1	0	18
10	69157164	69158046	1	1	1	1	0	14
10	69922795	69923801	1	1	1	1	0	3
10	71819623	71819713	2	2	1	1	0	22
10	71820336	71821875	2	2	1	1	0	8
10	71831252	71831845	2	2	1	2	0	19
10	72860528	72868702	1	1	1	1	0	23
10	74074904	74082453	1	1	1	1	0	6
10	74103929	74105050	1	1	1	1	0	16
10	77090511	77108480	2	2	1	1	0	4
10	78033905	78035351	1	1	1	2	0	24
10	78035418	78035510	1	1	1	1	0	11
10	78035721	78037193	1	1	1	2	0	8
10	78037305	78037438	1	1	1	1	0	3
10	80155913	80157640	2	2	1	1	0	23
10	80163614	80164052	2	2	1	1	0	4
10	84142755	84143994	1	1	1	1	0	16
10	86923507	86923593	1	1	1	1	0	10
10	87170673	87170839	1	1	1	1	0	19
10	87792756	87814437	2	2	1	1	0	20
10	87814613	87818166	2	2	0	1	0	22
10	88913459	88914533	1	1	1	1	0	21
10	88943908	88947257	2	2	1	2	0	20
10	88947387	88948801	2	2	1	1	0	19
10	90900669	90902242	1	1	1	1	0	5
10	93600500	93600666	2	2	1	1	0	4
10	94497173	94500220	1	1	1	1	0	10
10	95613864	95613965	2	2	1	1	0	20
10	96197064	96200074	2	2	1	1	0	15
10	96527497	96528030	2	2	1	1	0	4
10	97477417	97477854	2	2	1	1	0	4
10	97750471	97751390	1	1	1	1	0	9
10	99406850	99420623	2	2	1	1	0	24
10	99724124	99726967	2	2	1	1	0	14
10	104018290	104018783	1	1	1	1	0	11
10	104018909	104019733	1	1	1	1	0	10
10	104035374	104035473	2	2	1	1	0	18
10	110100849	110112776	1	1	1	1	0	18
10	110244858	110279179	1	1	1	1	0	22
10	110279295	110279913	1	1	1	1	0	12
10	110890671	110894090	1	1	1	1	0	5
10	110894199	110894411	1	1	1	2	0	12
10	110894523	110895947	1	1	1	1	0	9
10	112413308	112416887	1	1	1	1	0	7
10	112417023	112417845	1	1	1	2	0	20
10	114468217	114472976	2	2	1	1	0	22
10	115165646	115171036	1	1	1	1	0	14
10	119578835	119579934	2	2	1	1	0	24
10	119582010	119582168	2	2	1	1	0	6
10	119840961	119842471	2	2	1	1	0	16
10	119842596	119843247	2	2	1	1	0	22
10	121870039	121899865	2	2	1	1	0	8
10	121959596	121960357	2	2	1	1	0	4
10	121963329	121965285	2	2	1	1	0	19
10	122617261	122618016	1	1	1	0	1	6
10	123034516	123037746	1	1	1	1	0	21
10	124826786	124828755	1	1	1	1	0	5
10	124974399	124981708	1	1	1	1	0	15
10	124981830	124983174	1	1	1	1	0	7
10	124993330	124993854	2	2	1	1	0	18
10	128101702	128102578	2	2	1	1	0	23
10	130166981	130169432	1	1	1	1	0	14
10	130171637	130174866	1	1	1	1	0	17
11	397446	397538	1	1	1	1	0	7
11	500000	500483	2	2	1	1	0	10
11	621456	621561	2	2	1	1	0	22
11	621664	621811	2	2	1	1	0	7
11	810358	811596	1	1	1	1	0	12
11	1105612	1105855	1	1	1	1	0	10
11	1759640	1761308	2	2	1	1	0	17
11	1947380	1950898	1	1	1	0	1	11
11	1951022	1952126	1	1	1	0	1	23
11	1952210	1952781	1	1	1	0	1	16
11	2395047	2395415	1	1	1	1	0	16
11	4133659	4135081	1	1	1	1	0	7
11	6608968	6609070	1	1	1	1	0	20
11	6609846	6609935	1	1	1	1	0	16
11	6610036	6610147	1	1	1	1	0	9
11	6619268	6619383	2	2	1	1	0	22
11	8019359	8089609	1	1	1	1	0	18
11	8683266	8684005	1	1	1	1	0	11
11	8684082	8684717	1	1	1	0	1	4
11	8684893	8685677	1	1	1	1	0	19
11	8695550	8696426	2	2	1	1	0	19
11	8948476	8953202	2	2	1	1	0	15
11	9420506	9420613	1	1	1	1	0	3
11	9424991	9425145	1	1	1	1	0	3
11	9429197	9429673	1	1	1	1	0	5
11	9993999	9996380	2	2	0	1	0	21
11	10803129	10803210	2	2	1	1	0	12
11	10805016	10805906	2	2	1	1	0	16
11	10806048	10806819	2	2	1	1	0	14
11	11952872	11954896	1	1	1	1	0	15
11	13421839	13463099	2	2	0	1	0	12
11	14457884	14458531	2	2	1	1	0	3
11	14458688	14460207	2	2	1	1	0	7
11	14867759	14869460	1	1	1	1	0	21
11	16744685	16752784	1	1	1	1	0	6
11	17075624	17077167	2	2	1	0	1	3
11	17077478	17077618	2	2	1	0	1	15
11	27378769	27380270	2	2	1	1	0	11
11	27380340	27380639	2	2	1	1	0	11
11	28090728	28091408	2	2	1	1	0	5
11	32098529	32100547	1	1	1	1	0	14
11	32587145	32588593	1	1	1	1	0	23
11	32589136	32589546	1	1	1	1	0	16
11	32935436	32953856	1	1	1	1	0	22
11	33328634	33337074	1	1	1	1	0	5
11	33339535	33340967	1	1	1	1	0	24
11	33717472	33722378	2	2	1	1	0	19
11	34079766	34082824	1	1	1	1	0	20
11	34464236	34468287	1	1	1	1	0	14
11	35685337	35725923	1	1	1	1	0	19
11	43321477	43321984	1	1	1	1	0	6
11	43322137	43323429	1	1	1	1	0	22
11	44594726	44600157	1	1	1	1	0	10
11	46370010	46371312	1	1	1	0	1	15
11	46371604	46371703	1	1	1	1	0	3
11	47542747	47546479	2	2	0	0	1	22
11	47582469	47584313	1	1	1	1	0	7
11	47630615	47631035	2	2	1	1	0	6
11	47631088	47631653	2	2	1	1	0	8
11	57795730	57796456	1	1	1	1	0	13
11	57811487	57814310	1	1	1	1	0	5
11	57816002	57816296	1	1	1	1	0	14
11	60501183	60501982	1	1	1	1	0	6
11	61300933	61302256	2	6	1	1	0	13
11	61312085	61313498	2	2	1	1	0	11
11	61314487	61316284	2	2	1	1	0	15
11	62559838	62560068	2	2	1	1	0	16
11	62560455	62566805	2	2	1	1	1	17
11	62567011	62567398	2	2	1	1	0	11
11	62567529	62570964	2	2	1	2	0	22
11	62676640	62676812	2	2	1	1	0	12
11	62722714	62722812	2	2	1	1	0	17
11	62797239	62797317	2	2	1	1	0	14
11	62800487	62801093	2	2	1	1	0	6
11	63756171	63758155	1	1	1	1	0	20
11	64316969	64317057	2	2	1	1	0	5
11	64317148	64317263	2	2	1	1	0	22
11	65121645	65121738	2	2	1	1	0	5
11	65132352	65132731	2	2	1	1	0	17
11	65132781	65132921	2	2	1	1	0	22
11	65209388	65209848	1	1	1	1	0	17
11	65210453	65210813	1	1	1	1	0	20
11	65348932	65351682	1	1	1	1	0	19
11	65856243	65858096	2	2	1	1	0	9
11	65872019	65872243	2	2	1	1	0	8
11	67441515	67441732	2	2	1	1	0	14
11	67490215	67490315	1	1	1	1	0	22
11	67583845	67584133	1	1	1	1	0	13
11	67586212	67586388	1	1	1	1	0	18
11	68050067	68050136	1	1	1	1	0	9
11	68263867	68268053	2	2	1	1	0	18
11	68460828	68519500	1	1	1	1	0	9
11	68551187	68554144	1	1	1	1	0	21
11	70421581	70422939	1	3	1	1	0	18
11	70431281	70433100	1	1	1	1	0	22
11	72843329	72843448	2	2	1	1	0	3
11	73677963	73679653	2	2	1	1	0	21
11	73720900	73730764	2	2	1	1	0	10
11	75399578	75400693	1	1	1	1	0	5
11	75400825	75401639	1	1	1	2	0	7
11	75404208	75404671	1	1	1	1	0	16
11	77625819	77629762	2	2	1	1	0	15
11	77683820	77685104	2	2	1	1	0	9
11	82850506	82853176	2	2	1	1	0	8
11	85631809	85634085	1	1	1	1	0	18
11	86014964	86022366	2	2	1	1	0	21
11	93796541	93797534	1	1	1	1	0	20
11	93797720	93801834	1	1	1	1	0	7
11	102377751	102377856	1	1	1	1	0	12
11	102377899	102377989	1	1	1	1	0	20
11	108033912	108046269	1	1	1	1	0	16
11	108052802	108054646	1	1	1	1	0	20
11	108054793	108054874	1	1	1	1	0	13
11	112089012	112094804	1	3	1	0	1	10
11	116783620	116784377	2	2	1	1	0	11
11	117181538	117181806	1	1	1	1	0	4
11	117181972	117182059	1	1	1	1	0	3
11	117199433	117203001	1	1	1	1	0	7
11	117203194	117203306	1	1	1	2	0	21
11	117203885	117204214	1	1	1	4	0	15
11	118752098	118754704	2	2	1	1	0	17
11	118757288	118758773	2	2	1	1	0	12
11	118758903	118759921	2	2	1	1	0	13
11	119017546	119017957	2	2	1	1	0	5
11	119018054	119018281	2	2	1	1	0	22
11	119311186	119311279	2	2	1	1	0	24
11	120428248	120429439	1	1	1	1	0	4
11	121589391	121590039	1	1	1	1	0	7
11	123060029	123060115	2	2	1	1	0	7
11	123060269	123060592	2	2	1	1	0	5
11	123060799	123061119	2	2	1	1	0	9
11	123061330	123062063	2	2	1	1	0	22
11	124623234	124624930	1	1	1	1	0	8
11	124749867	124750713	2	2	1	1	0	16
11	125079761	125080613	1	1	1	1	0	4
11	130130167	130133628	1	1	1	1	0	5
12	549913	550921	1	1	1	1	0	20
12	1784074	1785943	1	1	1	1	0	17
12	4530051	4534156	2	2	1	1	0	13
12	6022899	6023630	2	2	1	1	0	9
12	6025694	6025905	2	2	1	1	0	7
12	6233487	6235228	1	1	1	1	0	14
12	6448151	6448639	2	2	1	1	0	11
12	6514393	6514463	1	1	1	1	0	18
12	6534862	6536493	1	1	1	1	0	6
12	6536594	6536683	1	1	1	1	0	23
12	6536791	6536919	1	1	1	1	0	8
12	6537217	6537308	1	1	1	1	0	13
12	6537391	6537583	1	1	1	3	0	14
12	6593229	6593415	2	2	1	1	0	20
12	6814301	6814758	1	1	1	1	0	17
12	6868988	6869098	1	1	1	1	0	18
12	6869184	6869257	1	1	1	1	0	16
12	6966501	6967170	2	2	1	1	0	8
12	6968022	6968410	2	2	1	1	0	12
12	7064393	7065099	1	1	1	1	0	10
12	7369666	7373319	2	2	1	1	0	21
12	8662107	8662626	2	2	1	1	0	10
12	9069814	9070487	2	2	1	1	0	10
12	9079816	9080093	2	2	1	1	0	23
12	9089252	9089901	2	2	1	1	0	22
12	9112212	9112376	2	2	1	1	0	6
12	10699655	10701253	2	2	1	1	0	15
12	14614944	14616632	2	2	1	1	0	15
12	14619374	14619737	1	1	1	1	0	10
12	14645316	14651406	2	2	1	1	0	7
12	14944840	14947872	2	2	1	1	0	5
12	15957034	15958187	1	1	1	1	0	7
12	15959925	15962812	1	1	1	1	0	22
12	21490379	21491518	2	2	1	1	0	3
12	22046564	22055148	1	1	1	1	0	15
12	27309198	27312548	1	1	1	1	0	5
12	27315118	27315288	1	1	1	1	0	23
12	27656731	27660883	1	1	1	1	0	4
12	29341817	29343119	2	2	1	1	0	16
12	30634287	30636981	2	2	1	1	0	23
12	40232384	40235625	1	1	1	1	0	14
12	42313199	42313689	2	2	1	1	0	10
12	44211388	44299579	1	1	1	1	0	22
12	45852897	45860800	1	1	1	1	0	16
12	46189072	46197719	2	2	1	1	0	14
12	46229640	46239678	2	2	1	1	0	9
12	46370628	46370775	2	2	1	1	0	4
12	46370858	46371177	2	2	1	1	0	17
12	49559968	49560294	2	2	1	1	0	16
12	50195888	50200776	2	2	1	1	0	18
12	51074083	51076410	2	2	1	1	0	4
12	52901220	52901863	2	2	1	1	0	11
12	52902073	52904657	2	2	1	1	0	13
12	52952343	52952721	1	1	1	1	0	21
12	53006497	53016472	1	1	1	1	0	3
12	53039344	53039629	1	1	1	1	0	16
12	53454870	53455346	1	1	1	1	0	7
12	53471808	53479405	1	1	1	1	0	5
12	53722184	53723592	2	2	1	1	0	11
12	53723784	53724644	2	2	1	1	0	3
12	54280823	54281385	1	1	1	1	0	11
12	54281503	54281794	1	1	1	1	0	8
12	54282666	54282799	1	1	1	2	0	20
12	54407877	54408109	2	2	1	1	0	3
12	55725627	55725812	2	2	1	1	0	20
12	55725897	55726120	2	2	1	1	0	19
12	55726262	55726699	2	2	1	1	0	21
12	55728353	55728952	2	2	1	1	0	11
12	56042170	56042424	1	1	1	1	0	7
12	56042603	56043362	1	1	1	1	0	22
12	56110478	56110558	1	1	1	1	0	8
12	56130926	56131039	1	1	1	1	0	7
12	56131567	56131748	1	1	1	1	0	7
12	56134182	56134341	1	1	1	1	0	4
12	56158405	56158683	1	1	1	3	0	21
12	56158712	56159586	1	1	1	1	0	11
12	56160149	56160242	1	1	1	1	0	3
12	56172705	56173695	2	2	1	1	0	7
12	56638424	56639105	2	2	1	1	0	3
12	56643588	56643836	2	2	1	1	0	13
12	56644956	56645170	2	2	1	1	0	5
12	56666267	56670274	2	2	1	1	0	22
12	56670365	56671748	2	2	1	1	0	3
12	56673066	56687997	2	2	1	1	0	11
12	56713191	56713536	2	2	1	1	0	22
12	57184453	57184838	1	1	1	1	0	16
12	57530776	57532014	2	2	1	1	0	19
12	57716513	57716692	1	1	1	1	0	8
12	57809696	57809811	2	2	1	1	0	4
12	62566451	62571391	1	1	1	1	0	11
12	64721706	64723005	2	2	1	1	0	21
12	65238815	65239928	1	1	1	1	0	15
12	68325576	68326656	2	2	1	1	0	5
12	69251339	69253050	1	1	1	1	0	21
12	69256843	69257731	1	1	1	1	0	7
12	69259095	69259427	1	1	1	1	0	18
12	71125388	71129330	2	2	1	1	0	9
12	76074240	76084566	2	2	1	1	0	17
12	76402767	76410563	2	2	1	1	0	16
12	79592694	79594328	2	2	1	1	0	9
12	79594434	79596510	2	2	1	1	0	19
12	79786479	79788647	2	2	1	1	0	10
12	91157189	91158295	2	2	1	1	0	11
12	91164718	91178341	2	2	1	2	0	15
12	96015695	96017043	2	2	1	1	0	10
12	96029186	96035360	2	2	1	1	0	9
12	98600128	98601170	1	1	1	1	0	23
12	98601282	98601367	1	1	1	1	0	9
12	100048197	100050167	2	2	1	1	0	4
12	100283148	100291502	1	1	1	1	0	6
12	100317926	100323524	1	1	1	1	0	19
12	103937807	103938339	1	1	1	1	0	4
12	103942797	103943073	1	1	1	1	0	6
12	103946942	103947310	1	1	1	1	0	19
12	104319056	104319469	1	1	1	1	0	6
12	105188448	105189771	2	2	1	1	0	5
12	108652418	108654305	2	2	1	1	0	23
12	109099285	109101901	1	1	1	1	0	9
12	109102000	109102838	1	1	1	1	0	5
12	109951317	109953091	2	2	1	1	0	6
12	109981047	109983372	2	2	1	1	0	14
12	110339404	110339502	1	3	1	1	0	13
12	110436205	110436556	2	2	1	1	0	24
12	110436684	110437083	2	2	1	1	0	12
12	111552978	111554157	2	2	1	1	0	6
12	111803974	111809542	1	1	1	1	0	14
12	112078742	112081059	2	2	1	1	0	13
12	112406038	112406293	2	2	1	1	0	7
12	112482206	112486474	1	1	1	1	0	10
12	112502257	112504694	1	1	1	1	0	10
12	113100069	113100627	2	2	1	1	0	4
12	116019973	116022455	2	2	1	1	0	8
12	116022602	116096668	2	2	1	1	0	18
12	118138149	118139450	1	1	1	1	0	12
12	119668404	119672300	1	1	1	1	0	11
12	119674058	119674339	1	1	1	1	0	24
12	120138416	120138694	2	2	1	1	0	17
12	120196935	120197321	2	2	1	2	0	23
12	120199001	120199117	2	2	1	1	0	12
12	120199486	120200729	2	2	1	1	0	8
12	120200832	120201082	2	2	1	2	0	19
12	120213991	120214135	2	2	1	1	0	7
12	120214218	120214824	2	2	1	1	0	20
12	120444956	120446225	2	2	1	1	0	12
12	121228867	121228962	1	1	1	1	0	11
